id;name;price;link;description
380;Декоративная гирлянда "Цветы";2190 рублей;https://example.com;Гирлянда с подвесными цветами, длина: 3 метра. Стиль: романтичный.
381;Вешалка "Настенная";7990 рублей;https://example.com;Настенная вешалка из дерева, цвет: темное дерево. Размер: 60х20х10 см. Стиль: современный.
382;Декоративная корзина "Ткань";2690 рублей;https://example.com;Корзина из ткани, цвет: серый. Размер: 50х50х30 см. Стиль: универсальный.
383;Светильник "Настольный";5490 рублей;https://example.com;Настольный светильник из металла, цвет: золотистый. Высота: 40 см. Стиль: современный.
384;Рамка "Черно-белая";1390 рублей;https://example.com;Рамка для фотографий из пластика, цвет: черно-белый. Размер: 25х35 см. Стиль: минимализм.
385;Плед "Шерсть";6490 рублей;https://example.com;Плед из натуральной шерсти, цвет: бежевый. Размер: 180х220 см. Стиль: классический.
386;Декоративная подушка "Геометрия";1790 рублей;https://example.com;Подушка с геометрическим принтом, размер: 50х50 см. Материал: хлопок. Стиль: современный.
387;Настенный крючок "Металл";1190 рублей;https://example.com;Крючок из металла, цвет: черный. Размер: 10х10 см. Стиль: индустриальный.
388;Столик "Угловой";15990 рублей;https://example.com;Угловой столик из дерева, цвет: светлое дерево. Размер: 80х80х80 см. Стиль: классический.
389;Декоративная свеча "Романтика";1590 рублей;https://example.com;Ароматическая свеча в стеклянном стакане, объем: 350 мл. Аромат: роза. Горение до 70 часов.
390;Картина "Город";12990 рублей;https://example.com;Картина маслом на холсте, размер: 100х80 см. Цветовая гамма: серый, черный, белый. Стиль: городской.
391;Пуф "Овал";9990 рублей;https://example.com;Пуф овальной формы, обтянутый бархатом, цвет: бордовый. Размер: 60х40х40 см. Стиль: роскошный.
392;Настенный светильник "Капля";4190 рублей;https://example.com;Светильник из матового стекла в форме капли, цвет: белый. Размер: высота 30 см. Стиль: современный.
393;Декоративная корзина "Ротанг";3490 рублей;https://example.com;Корзина из ротанга натурального цвета, размер: 50х50х40 см. Идеально для хранения игрушек или журналов. Стиль: эко.
394;Панно "Металл";8190 рублей;https://example.com;Металлическое панно с абстрактным узором, размер: 100х60 см. Цвет: черный + золотистый. Стиль: лофт.
395;Подсвечник "Керамика";2190 рублей;https://example.com;Керамический подсвечник в форме чаши, цвет: терракотовый. Высота: 15 см. Стиль: бохо.
396;Журнальный столик "Дерево";16190 рублей;https://example.com;Столик из массива дерева, цвет: темное дерево. Размер: 120х60х40 см. Стиль: классический.
397;Декоративные часы "Стекло";4690 рублей;https://example.com;Настенные часы из прозрачного стекла, диаметр: 80 см. Цифры выполнены в минималистичном стиле. Стиль: современный.
398;Текстильный коврик "Полосы";3190 рублей;https://example.com;Коврик с полосатым узором, размер: 80х150 см. Цвет: серый + белый. Материал: хлопок. Стиль: скандинавский.
399;Ваза "Керамическая";3990 рублей;https://example.com;Ваза из глазурованной керамики, цвет: голубой. Высота: 45 см. Стиль: прованс.
400;Настенный органайзер "Плетеный";4190 рублей;https://example.com;Органайзер из плетеного ротанга, размер: 60х40 см. Подходит для хранения мелочей. Стиль: эко.
